Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 1	Area Sample 1	#Peptides	#Unique	#Spec Sample 1	PTM	Avg. Mass	Description
186	320	LGNCKJ_01170	287,12	51	51	8,3E+07	16	3	38	Carbamidomethylation; Deamidation (NQ)	41517	Extracellular ligand-binding receptor
177	358	BDJIJG_02289	286,45	21	21	1,7E+07	13	1	38	Deamidation (NQ); Oxidation (M)	68542	Class I poly(R)-hydroxyalkanoic acid synthase
181	277	LGNCKJ_02365	291,12	32	32	6,6E+06	15	2	38	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	63985	Fumarate reductase flavoprotein subunit
200	310	FCFFJI_02420	319,46	64	64	1,9E+09	22	20	37	Oxidation (M)	41921	TRAP transporter substrate-binding protein
191	331	FCFFJI_00132	313,78	59	59	1,1E+09	18	17	37	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41285	ADP-forming succinate--CoA ligase subunit beta
199	29	FCFFJI_02096	313,05	64	64	6,0E+08	22	19	37	Carbamidomethylation; Deamidation (NQ)	54569	Fumarate hydratase class I
195	203	AIFLKA_01347	264,31	77	77	5,8E+08	19	8	37	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	42323	Acetyl-CoA C-acyltransferase
189	57	LLHKPE_01301	303,23	48	48	4,9E+08	21	18	37	Carbamidomethylation; Oxidation (M)	78256	Glycosyl hydrolase  family 57 (Modular protein)
194	118	LLHKPE_02176	312,49	57	57	4,5E+08	18	13	37	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	55437	Aldehyde dehydrogenase
190	42	FCFFJI_00291	309,31	56	56	4,2E+08	26	26	37	Carbamidomethylation	57822	polyphosphate:AMP phosphotransferase
197	105	LLHKPE_01304	286,08	50	50	3,1E+08	20	13	37	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	60237	Electron transfer flavoprotein-ubiquinone oxidoreductase
193	471	BDJIJG_03260	237,83	54	54	2,8E+08	13	6	37	Carbamidomethylation; Deamidation (NQ)	42475	Thiolase family protein
192	434	DCJHLG_01092	280,41	57	57	2,9E+07	14	1	37	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	38649	class II fructose-bisphosphate aldolase
201	601	DHPIBI_01951	254,78	46	46	1,2E+07	11	1	37	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26593	Acetoacetyl-CoA reductase
196	308	AIFLKA_02151	279,59	43	43	1,4E+06	15	1	37	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	54619	Glycosyl hydrolase family 57
188	111	DHPIBI_00965	294,78	42	42	1,3E+06	20	1	37	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	70215	propionate--CoA ligase
207	445	LLHKPE_03384	277,04	58	58	1,1E+09	14	13	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	30041	Extracellular solute-binding protein family 3
209	876	LLHKPE_00472	302,4	89	89	4,2E+08	13	6	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	16929	VOC domain-containing protein
204	324	LLHKPE_03131	312,34	57	57	4,1E+08	18	7	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	42007	S-adenosylmethionine synthase
211	253	LLHKPE_00482	290,8	56	56	4,0E+08	20	13	36	Deamidation (NQ)	39827	Extracellular ligand-binding receptor
202	255	AIFLKA_01994	272,58	46	46	3,1E+08	17	4	36	Deamidation (NQ); Oxidation (M)	46130	Glucose-1-phosphate adenylyltransferase
203	142	LLHKPE_03372	320,2	61	61	3,0E+08	18	8	36	Carbamidomethylation; Deamidation (NQ)	50955	dihydrolipoyl dehydrogenase
205	120	FCFFJI_01465	309,53	46	46	2,7E+08	18	15	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	69251	molecular chaperone DnaK
212	1399	LLHKPE_01090	209,28	72	72	3,0E+09	5	5	35	Deamidation (NQ); Oxidation (M)	17066	Putative Fimbrial protein P9-2
221	173	FCFFJI_02536	291,67	54	54	6,1E+08	20	20	35	Deamidation (NQ); Oxidation (M)	50027	Outer membrane lipoprotein-sorting protein
217	181	FCFFJI_02379	289,34	33	33	5,1E+08	18	18	35	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	79149	SLC26A/SulP transporter family protein
220	100	FCFFJI_00358	304,14	53	53	3,8E+08	20	14	35	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	56255	putative propionyl-coa carboxylase beta subunit
222	186	LLHKPE_00369	272,56	41	41	3,6E+08	17	8	35	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	64052	biosynthetic-type acetolactate synthase large subunit
225	49	LLHKPE_03153	291,68	59	59	3,3E+08	24	24	35	Carbamidomethylation	67246	Putative carboxylase
223	51	LLHKPE_00708	311,63	57	57	2,9E+08	24	10	35	Carbamidomethylation; Deamidation (NQ)	73049	Putative ethylmalonyl-CoA mutase
216	94	LLHKPE_00525	298,06	63	63	1,5E+08	20	15	35	Carbamidomethylation; Deamidation (NQ)	56341	glycogen synthase GlgA
227	349	JABIIP_00589	298,29	53	53	7,9E+07	18	4	35	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	40055	Leucine transporter subunit periplasmic-binding component of ABC superfamily
213	127	DHPIBI_01406	281,89	22	22	1,2E+07	17	2	35	Carbamidomethylation; Oxidation (M)	130881	pyruvate:ferredoxin (flavodoxin) oxidoreductase
226	399	AIFLKA_00581	300,81	50	50	7,1E+06	15	1	35	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	39531	Branched-chain amino acid ABC transporter substrate-binding protein
214	159	DHPIBI_03031	310,84	32	32	4,9E+06	17	2	35	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	79453	methylmalonyl-CoA mutase
219	332	AIFLKA_02868	290,32	55	55	3,5E+06	17	1	35	Carbamidomethylation; Oxidation (M)	38644	Putative lyase
215	642	LGNCKJ_00039	263,7	40	40	1,4E+04	11	1	35	Deamidation (NQ); Oxidation (M)	38567	class II fructose-bisphosphate aldolase
237	131	LLHKPE_02419	292,51	62	62	7,2E+08	19	19	34	Deamidation (NQ); Oxidation (M)	71327	Bacterial virulence factor lipase N-terminal domain-containing protein
231	25	FCFFJI_01945	328,17	59	59	5,3E+08	21	21	34	Deamidation (NQ); Oxidation (M)	62550	30S ribosomal protein S1
238	334	LLHKPE_00526	287,1	49	49	4,1E+08	16	13	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	48989	Alpha amylase family protein
229	123	FCFFJI_01451	294,5	32	32	3,6E+08	22	22	34	Carbamidomethylation; Deamidation (NQ)	106454	adenosylcobalamin-dependent ribonucleoside-diphosphate reductase
240	244	FCFFJI_01352	274,78	38	38	2,7E+08	18	16	34	Deamidation (NQ)	55714	Acetyltransferase component of pyruvate dehydrogenase complex
235	171	FCFFJI_02055	270,73	67	67	2,0E+08	21	21	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	42161	PilT/PilU family type 4a pilus ATPase
228	83	AIFLKA_03327	293,45	30	30	1,7E+07	22	7	34	Carbamidomethylation; Oxidation (M)	130793	pyruvate:ferredoxin (flavodoxin) oxidoreductase
233	207	AIFLKA_02559	290,13	44	44	9,5E+06	18	1	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	59952	malate synthase A
236	231	AIFLKA_01207	283,6	38	38	8,4E+06	15	2	34	Deamidation (NQ); Oxidation (M)	57951	chaperonin GroEL
234	113	AIFLKA_03562	288,12	39	39	1,4E+06	21	1	34	Carbamidomethylation; Oxidation (M)	76869	elongation factor G
230	137	LGNCKJ_00048	276,75	31	31	5,5E+05	18	2	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	93190	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
254	1415	LLHKPE_01836	259,75	46	46	1,6E+09	10	10	33	Oxidation (M)	17800	Major exported protein
251	330	LLHKPE_02360	312,12	71	71	1,3E+09	18	8	33	Carbamidomethylation; Oxidation (M)	28143	2 3-diphosphoglycerate-dependent phosphoglycerate mutase
241	185	LLHKPE_00890	302,35	41	41	8,0E+08	15	15	33	Deamidation (NQ); Oxidation (M)	60260	Putative Multicopper oxidase type 3
250	272	HKHPLO_01084	255,36	47	47	5,5E+08	15	8	33	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	43101	elongation factor Tu
250	273	HKHPLO_01097	255,36	47	47	5,5E+08	15	8	33	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	43101	elongation factor Tu
247	313	FCFFJI_02282	319,18	30	30	5,1E+08	17	11	33	Carbamidomethylation; Oxidation (M)	69620	sodium-translocating pyrophosphatase
249	269	FCFFJI_01521	252,03	54	54	4,5E+08	16	16	33	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	45617	FCSD flavin-binding domain-containing protein
242	138	FCFFJI_01878	288,77	29	29	2,9E+08	18	16	33	Carbamidomethylation	98670	Ribonuclease E
243	293	BDJIJG_01001	285,27	29	29	2,1E+08	15	1	33	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	71395	acetate--CoA ligase
245	450	JABIIP_01976	291,09	66	66	1,9E+08	13	7	33	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	29835	succinate--CoA ligase subunit alpha
248	196	LLHKPE_03360	282,08	42	42	1,2E+08	18	11	33	Carbamidomethylation; Deamidation (NQ)	63953	dihydrolipoyl dehydrogenase
252	346	DCJHLG_01452	281,66	46	46	3,5E+06	15	1	33	Carbamidomethylation; Deamidation (NQ)	41408	Extracellular ligand-binding receptor
244	417	BDJIJG_00883	244,42	37	37	3,0E+04	14	1	33	Deamidation (NQ); Oxidation (M)	46037	glucose-1-phosphate adenylyltransferase
264	638	LLHKPE_03787	289,13	65	65	1,7E+09	12	12	32	Oxidation (M)	22098	DUF5666 domain-containing protein
268	351	LLHKPE_00429	276,27	70	70	1,0E+09	15	12	32	Deamidation (NQ); Oxidation (M)	34317	peptidylprolyl isomerase
269	487	LLHKPE_02810	295,94	76	76	6,9E+08	13	9	32	Carbamidomethylation; Oxidation (M)	32092	Putative hydroxyacyl/hydroxybutyrl-CoA dehydrogenase
256	257	LLHKPE_00829	313,38	65	65	4,2E+08	19	17	32	Carbamidomethylation	39081	3-phosphoserine/phosphohydroxythreonine transaminase
260	125	FCFFJI_02082	302,06	32	32	3,4E+08	18	18	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	119042	VWFA domain-containing protein
259	152	FCFFJI_02054	264,47	66	66	3,2E+08	17	15	32	Carbamidomethylation; Oxidation (M)	38460	Twitching motility protein
261	164	LLHKPE_00672	270,25	39	39	3,1E+08	17	10	32	Carbamidomethylation; Deamidation (NQ)	64162	Putative acyl-CoA dehydrogenase
263	246	LLHKPE_01027	334,49	54	54	2,5E+08	17	8	32	Oxidation (M)	45533	bifunctional O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase
265	242	LLHKPE_01862	273,54	44	44	2,0E+08	16	9	32	Carbamidomethylation; Oxidation (M)	48070	NADH-quinone oxidoreductase subunit D
266	496	LLHKPE_00347	249,86	43	43	9,0E+07	15	8	32	Carbamidomethylation	37299	Phosphate ABC transporter substrate-binding protein  PhoT family
255	195	FCFFJI_01353	284,5	39	39	8,5E+07	14	9	32	Carbamidomethylation; Deamidation (NQ)	61582	dihydrolipoyl dehydrogenase
267	1095	JABIIP_01525	234,45	48	48	7,0E+07	9	4	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	20752	Calcium:proton antiporter
262	252	ODMPFI_03281	299,44	53	53	3,2E+07	16	3	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	47734	isocitrate lyase
262	271	JABIIP_00685	299,44	53	53	3,2E+07	16	3	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	47671	isocitrate lyase
257	106	JABIIP_02738	285,35	39	39	1,4E+07	21	2	32	Carbamidomethylation; Oxidation (M)	76774	elongation factor G
277	488	JABIIP_01308	292,72	58	58	1,4E+09	15	15	31	Carbamidomethylation; Deamidation (NQ)	32269	hypothetical protein
271	172	LLHKPE_03130	285,86	56	56	1,3E+08	19	7	31	Carbamidomethylation; Oxidation (M)	52135	adenosylhomocysteinase
273	205	JABIIP_02593	268,39	49	49	1,0E+08	18	10	31	Deamidation (NQ); Oxidation (M)	46020	Glucose-1-phosphate adenylyltransferase
274	187	ODMPFI_03263	257,7	28	28	8,3E+07	17	9	31	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	89938	1 4-alpha-glucan branching protein GlgB
274	188	JABIIP_00703	257,7	29	29	8,3E+07	17	9	31	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	89611	1 4-alpha-glucan branching protein GlgB
272	217	JABIIP_01761	283,7	36	36	7,3E+07	15	5	31	Carbamidomethylation; Deamidation (NQ)	56206	Methylmalonyl-CoA carboxyltransferase
270	124	BDJIJG_02470	284,77	24	24	6,5E+07	18	4	31	Carbamidomethylation; Oxidation (M)	131082	pyruvate:ferredoxin (flavodoxin) oxidoreductase
275	180	JABIIP_01760	271,14	36	36	4,7E+07	20	7	31	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	73701	Biotin carboxylase
292	1131	FCFFJI_00133	268,46	31	31	9,2E+08	10	10	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	31025	succinate--CoA ligase subunit alpha
284	659	LLHKPE_01868	259,22	43	43	6,3E+08	12	10	30	Carbamidomethylation; Deamidation (NQ)	26112	triose-phosphate isomerase
288	314	FCFFJI_02310	275,94	54	54	3,0E+08	16	12	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	45832	argininosuccinate synthase
283	511	HAPDOO_02604	237,49	20	20	7,2E+07	10	5	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	69319	propionate--CoA ligase
282	294	JABIIP_00654	265,29	35	35	5,4E+07	16	3	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	63223	crotonyl-CoA carboxylase/reductase
280	143	JABIIP_01750	309,25	41	41	2,5E+07	19	2	30	Deamidation (NQ); Oxidation (M)	69008	molecular chaperone DnaK
289	908	AIFLKA_03443	253,85	36	36	1,7E+07	9	1	30	Carbamidomethylation; Oxidation (M)	29796	succinate--CoA ligase subunit alpha
289	909	DHPIBI_01726	253,85	36	36	1,7E+07	9	1	30	Carbamidomethylation; Oxidation (M)	29842	succinate--CoA ligase subunit alpha
279	184	JABIIP_02735	255,2	18	18	1,1E+07	21	2	30	Carbamidomethylation; Deamidation (NQ)	158482	DNA-directed RNA polymerase subunit beta'
293	1680	BDJIJG_01048	231,07	32	32	2,6E+06	7	2	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26498	Acetoacetyl-CoA reductase
290	352	BDJIJG_02286	285,09	33	33	9,0E+05	14	1	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	56289	Methylmalonyl-CoA carboxyltransferase
304	723	LLHKPE_03457	291,65	84	84	1,5E+09	12	6	29	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	21610	Putative peroxiredoxin (Thioredoxin reductase)
302	462	LLHKPE_00614	264,18	39	39	6,0E+08	13	13	29	Deamidation (NQ); Oxidation (M)	48486	Putative Long-chain fatty acid transport protein
305	300	LLHKPE_01900	258,25	54	54	4,4E+08	15	15	29	Carbamidomethylation; Deamidation (NQ)	47173	Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB
301	245	FCFFJI_00559	291,71	53	53	3,3E+08	18	16	29	Carbamidomethylation; Oxidation (M)	47559	NADH-quinone oxidoreductase subunit D
295	211	ODMPFI_03327	266,31	41	41	3,1E+08	16	15	29	Deamidation (NQ)	55629	4-alpha-glucanotransferase
295	212	LLHKPE_01015	266,31	41	41	3,1E+08	16	15	29	Deamidation (NQ)	55629	4-alpha-glucanotransferase
303	315	FCFFJI_01008	256,29	46	46	2,4E+08	14	14	29	Carbamidomethylation; Deamidation (NQ)	59079	phenylacetic acid degradation protein PaaN
296	218	FCFFJI_01565	252,08	40	40	2,3E+08	16	14	29		61639	Cytochrome c domain-containing protein
297	175	LLHKPE_02740	256,83	41	41	2,1E+08	17	17	29	Deamidation (NQ)	67354	Sialidase domain-containing protein
306	394	LLHKPE_02049	266,8	53	53	1,4E+08	12	7	29	Carbamidomethylation; Deamidation (NQ)	31908	F0F1 ATP synthase subunit gamma
307	414	LGNCKJ_01420	284,28	52	52	5,1E+07	14	3	29	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	39553	Leucine transporter subunit periplasmic-binding component of ABC superfamily
299	198	JABIIP_02691	269,73	35	35	1,2E+07	20	2	29	Carbamidomethylation	64656	isocitrate dehydrogenase (NADP(+))
298	469	BDJIJG_00166	260,25	40	40	6,6E+06	13	1	29	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	38553	Putative lyase
300	214	AIFLKA_02251	268,46	37	37	2,1E+06	20	2	29	Carbamidomethylation	64645	isocitrate dehydrogenase (NADP(+))
294	306	BDJIJG_00404	279,29	20	20	1,5E+06	15	1	29	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	95320	Alpha-1 4 glucan phosphorylase
321	1342	LLHKPE_00763	219,9	75	75	7,2E+08	8	7	28	Deamidation (NQ); Oxidation (M)	15438	DUF1134 domain-containing protein
313	661	FCFFJI_02091	280,15	58	58	6,0E+08	14	14	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	27453	ParB/Srx family N-terminal domain-containing protein
319	505	FCFFJI_02456	270,6	48	48	3,7E+08	11	11	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	31377	Caspase family protein
324	427	LLHKPE_02811	245,73	64	64	3,0E+08	13	6	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	28175	enoyl-CoA hydratase
315	112	FCFFJI_00427	279,78	38	38	2,8E+08	21	20	28	Deamidation (NQ)	91619	Arylsulfatase
308	248	LLHKPE_01913	298,43	51	51	2,7E+08	17	13	28		50283	Putative periplasmic serine endoprotease DegP-like
318	369	AIFLKA_01720	272,14	54	54	2,2E+08	14	2	28	Deamidation (NQ); Oxidation (M)	36286	TRAP transporter substrate-binding protein
317	223	JABIIP_02059	287,09	55	55	1,8E+08	17	11	28	Carbamidomethylation; Oxidation (M)	39481	proton-translocating NAD(P)(+) transhydrogenase
323	135	LLHKPE_03692	289,01	42	42	1,3E+08	18	11	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	66014	dihydroxy-acid dehydratase
309	121	LLHKPE_01010	260,27	37	37	1,1E+08	17	10	28	Carbamidomethylation	81091	glycogen debranching protein GlgX
309	122	ODMPFI_03322	260,27	37	37	1,1E+08	17	10	28	Carbamidomethylation	81091	glycogen debranching protein GlgX
320	236	JABIIP_01433	250,96	51	51	3,2E+07	16	4	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	54641	Glycosyl hydrolase family 57
310	270	BDJIJG_00170	299,62	27	27	9,4E+06	15	3	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	79495	methylmalonyl-CoA mutase
311	146	LGNCKJ_01308	299,91	41	41	4,8E+06	18	1	28	Deamidation (NQ); Oxidation (M)	68989	molecular chaperone DnaK
314	507	DHPIBI_00280	241,6	20	20	5,2E+05	9	1	28	Deamidation (NQ); Oxidation (M)	68678	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
336	602	JABIIP_00669	280,77	37	37	9,2E+08	11	11	27	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	43113	DUF946 domain-containing protein
330	206	LLHKPE_03318	297,21	46	46	6,7E+08	16	16	27	Oxidation (M)	51038	DUF945 domain-containing protein
334	734	DHPIBI_02568	212,68	32	32	4,5E+08	9	3	27	Carbamidomethylation; Oxidation (M)	42277	Acetyl-CoA C-acyltransferase
331	355	FCFFJI_00406	273,65	55	55	3,4E+08	14	14	27	Carbamidomethylation; Oxidation (M)	31555	F0F1 ATP synthase subunit gamma
329	319	LLHKPE_00021	233,46	42	42	2,4E+08	13	13	27	Carbamidomethylation	45880	Glycogen synthase
333	219	LLHKPE_02123	285,54	43	43	2,3E+08	16	10	27	Deamidation (NQ)	62135	Hydrogenase-2 large chain
325	136	LLHKPE_00515	279,76	22	22	1,3E+08	18	10	27	Carbamidomethylation; Deamidation (NQ)	154940	DNA-directed RNA polymerase subunit beta
326	115	LLHKPE_00838	252,85	24	24	1,1E+08	20	20	27	Carbamidomethylation; Deamidation (NQ)	163729	glutamate synthase large subunit
335	286	LGNCKJ_01159	261,08	39	39	4,8E+07	16	2	27	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	59871	malate synthase A
332	416	LGNCKJ_01160	268,68	40	40	4,4E+06	12	1	27	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	47545	isocitrate lyase
348	1346	FCFFJI_02026	256,16	60	60	1,8E+09	9	9	26	Deamidation (NQ); Oxidation (M)	16799	peptidoglycan-binding protein LysM
352	592	FCFFJI_00350	286,44	86	86	1,1E+09	12	11	26	Carbamidomethylation; Deamidation (NQ)	20539	alkyl hydroperoxide reductase subunit C
344	1072	DFBILA_01532	174,49	19	19	8,6E+08	7	2	26	Carbamidomethylation	43395	elongation factor Tu
342	107	FCFFJI_02473	289,61	46	46	5,4E+08	20	19	26	Carbamidomethylation; Deamidation (NQ)	82631	NADP-dependent malic enzyme
340	444	LLHKPE_01050	233,13	56	56	4,5E+08	12	10	26	Deamidation (NQ); Oxidation (M)	36254	Dihydroorotate dehydrogenase catalytic domain-containing protein
341	292	LLHKPE_00523	274,01	66	66	4,3E+08	15	14	26	Carbamidomethylation; Deamidation (NQ)	45166	Glycoside hydrolase family 57
349	898	HAPDOO_00532	240,11	34	34	4,0E+08	9	8	26	Deamidation (NQ); Oxidation (M)	41916	Outer membrane porin protein 32
339	560	LLHKPE_03142	220,46	50	50	3,9E+08	11	3	26	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	29310	Succinate dehydrogenase iron-sulfur subunit
347	301	LLHKPE_00740	267,31	53	53	3,0E+08	15	7	26	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	55621	Acyl-CoA carboxylase subunit beta
350	228	FCFFJI_00897	268,71	41	41	2,7E+08	16	16	26	Carbamidomethylation; Deamidation (NQ)	69283	Phage tail protein
351	492	FCFFJI_00804	251,82	47	47	2,6E+08	11	11	26	Deamidation (NQ)	36858	Sulfate ABC transporter substrate-binding protein
337	139	FCFFJI_00545	276,14	22	22	1,6E+08	18	13	26	Carbamidomethylation	116986	carbamoyl-phosphate synthase large subunit
338	201	FCFFJI_00791	268,5	41	41	1,4E+08	18	10	26		60385	Methyl-accepting transducer domain-containing protein
346	266	JABIIP_02333	267,2	44	44	8,6E+07	15	5	26	Carbamidomethylation; Deamidation (NQ)	44330	pyrophosphate--fructose-6-phosphate 1-phosphotransferase
343	354	AIFLKA_00911	291,13	53	53	2,7E+07	15	3	26	Oxidation (M)	28250	2 3-diphosphoglycerate-dependent phosphoglycerate mutase
345	1115	BDJIJG_01326	216,37	27	27	5,7E+05	8	1	26	Oxidation (M)	39846	proton-translocating NAD(P)(+) transhydrogenase
356	497	JABIIP_00173	268,01	50	50	1,1E+09	10	10	25	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	40617	Porin domain-containing protein
363	363	LLHKPE_00702	281,23	56	56	5,0E+08	14	5	25	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	43469	Putative acyl dehydratase
368	1614	FCFFJI_00898	236,05	51	51	4,9E+08	8	8	25	Oxidation (M)	16438	Phage tail protein
369	329	FCFFJI_01489	289,31	60	60	4,0E+08	13	10	25	Carbamidomethylation; Deamidation (NQ)	40605	aspartate-semialdehyde dehydrogenase
366	481	FCFFJI_02591	231,98	70	70	3,9E+08	11	11	25	Carbamidomethylation; Oxidation (M)	22995	Glutathione S-transferase
364	98	FCFFJI_01989	291,84	52	52	3,6E+08	17	17	25	Carbamidomethylation	63230	Acyl-CoA dehydrogenase
361	202	LLHKPE_00781	307,46	31	31	3,5E+08	16	16	25	Carbamidomethylation	71381	DUF4214 domain-containing protein
370	348	LLHKPE_00371	264,8	65	65	3,3E+08	14	4	25	Deamidation (NQ); Oxidation (M)	36296	ketol-acid reductoisomerase
358	339	FCFFJI_01339	248,91	46	46	2,3E+08	16	9	25	Carbamidomethylation; Oxidation (M)	51215	adenosylhomocysteinase
371	486	JABIIP_00577	293,47	78	78	1,5E+08	14	7	25	Carbamidomethylation	28766	RES domain-containing protein
