
Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 6	Area Sample 6	#Peptides	#Unique	#Spec Sample 6	PTM	Avg. Mass	Description
182	714	LLHKPE_01490	306,11	88	88	1030000000	13	6	45	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	21364	Superoxide dismutase
186	124	BDJIJG_02470	305,74	29	29	124000000	27	10	44	Carbamidomethylation; Oxidation (M)	131082	pyruvate:ferredoxin (flavodoxin) oxidoreductase
347	327	JABIIP_00652	305,37	45	45	3730000	18	2	30	Carbamidomethylation; Deamidation (NQ)	72826	Putative ethylmalonyl-CoA mutase
94	422	JABIIP_00346	305,27	54	54	563000000	15	7	63	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35200	malate dehydrogenase
166	287	AIFLKA_02886	305,17	28	28	89300000	33	8	47	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	158039	DNA-directed RNA polymerase subunit beta'
76	909	DHPIBI_01726	304,92	69	69	5770000	15	1	71	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	29842	succinate--CoA ligase subunit alpha
220	44	LLHKPE_00985	304,53	39	39	290000000	20	11	40	Carbamidomethylation; Deamidation (NQ)	74194	elongation factor G
220	45	ODMPFI_03298	304,53	39	39	290000000	20	11	40	Carbamidomethylation; Deamidation (NQ)	74194	elongation factor G
129	1680	BDJIJG_01048	304,25	55	55	200000000	14	8	55	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26498	Acetoacetyl-CoA reductase
226	753	AIFLKA_01800	303,53	53	53	205000000	19	4	39	Carbamidomethylation; Deamidation (NQ)	36797	Amino acid ABC transporter substrate-binding protein
100	730	AIFLKA_02184	303,23	50	50	120000000	19	3	62	Deamidation (NQ); Oxidation (M)	51936	glutamate--ammonia ligase
99	192	LLHKPE_02829	302,52	52	52	312000000	18	6	62	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	52245	glutamate--ammonia ligase
313	828	AIFLKA_01960	302,48	53	53	30700000	18	3	32	Carbamidomethylation; Deamidation (NQ)	52212	adenosylhomocysteinase
214	249	BDJIJG_02847	302,43	39	39	7730000	22	3	41	Carbamidomethylation; Oxidation (M)	76753	elongation factor G
164	466	AIFLKA_03444	302,42	64	64	2010000000	18	8	48	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41241	ADP-forming succinate--CoA ligase subunit beta
227	698	LGNCKJ_00991	302,36	47	47	2380000	19	1	39	Carbamidomethylation; Oxidation (M)	41743	methionine adenosyltransferase
200	474	AIFLKA_00542	301,8	69	69	297000000	17	3	42	Deamidation (NQ); Oxidation (M)	36237	ketol-acid reductoisomerase
189	57	LLHKPE_01301	301,06	48	48	483000000	23	13	43	Carbamidomethylation; Oxidation (M)	78256	Glycosyl hydrolase  family 57 (Modular protein)
194	186	LLHKPE_00369	300,55	41	41	364000000	18	8	43	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	64052	biosynthetic-type acetolactate synthase large subunit
327	901	AIFLKA_03191	300,55	89	89	118000000	12	2	32	Carbamidomethylation; Oxidation (M)	16929	VOC domain-containing protein
372	246	LLHKPE_01027	299,92	54	54	230000000	18	8	29	Oxidation (M)	45533	bifunctional O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase
265	1080	AIFLKA_03598	299,92	56	56	565000000	14	7	36	Deamidation (NQ); Oxidation (M)	32055	proton-translocating NAD(P)(+) transhydrogenase
295	11	FCFFJI_00405	299,65	54	54	214000000	18	9	33	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	50617	F0F1 ATP synthase subunit beta
234	403	DHPIBI_01197	299,63	35	35	19500000	19	2	38	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	67997	phosphoenolpyruvate carboxykinase (GTP)
341	1348	AIFLKA_01158	299,53	45	45	621000000	10	4	30	Carbamidomethylation; Oxidation (M)	32389	3-hydroxyacyl-CoA dehydrogenase family protein
290	756	JABIIP_00893	299,15	56	56	52100000	19	3	34	Carbamidomethylation	41722	methionine adenosyltransferase
199	1203	AIFLKA_01616	298,05	30	30	357000000	24	17	42	Carbamidomethylation	162988	glutamate synthase large subunit
438	602	JABIIP_00669	297,93	53	53	1110000000	13	13	25	Carbamidomethylation; Oxidation (M)	43113	DUF946 domain-containing protein
311	282	BDJIJG_03477	297,8	38	38	5670000	16	1	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	59871	malate synthase A
207	217	JABIIP_01761	297,64	46	46	73900000	20	5	41	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	56206	Methylmalonyl-CoA carboxyltransferase
124	350	JABIIP_02930	297,43	73	73	913000000	16	8	55	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26575	Acetoacetyl-CoA reductase
195	253	LLHKPE_00482	297,34	54	54	672000000	21	10	43	Deamidation (NQ); Oxidation (M)	39827	Extracellular ligand-binding receptor
278	720	JABIIP_00070	297,26	89	89	49300000	13	2	35	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	17075	VOC domain-containing protein
294	136	LLHKPE_00515	296,96	25	25	52400000	28	11	33		154940	DNA-directed RNA polymerase subunit beta
202	450	JABIIP_01976	296,61	73	73	165000000	16	8	42	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	29835	succinate--CoA ligase subunit alpha
336	412	FCFFJI_00925	296,44	37	37	841000000	10	10	31	Deamidation (NQ); Oxidation (M)	42704	Porin domain-containing protein
117	417	BDJIJG_00883	296,35	52	52	20200000	17	4	57	Deamidation (NQ); Oxidation (M)	46037	glucose-1-phosphate adenylyltransferase
288	172	LLHKPE_03130	296,05	54	54	74200000	18	4	34	Carbamidomethylation; Deamidation (NQ)	52135	adenosylhomocysteinase
251	487	LLHKPE_02810	295,88	61	61	544000000	13	8	37	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	32092	Putative hydroxyacyl/hydroxybutyrl-CoA dehydrogenase
219	801	AIFLKA_00452	295,61	47	47	295000000	23	12	40	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	78085	Glycoside hydrolase family 57 N-terminal domain-containing protein
262	325	LLHKPE_00882	295,59	28	28	855000000	15	5	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	70259	sodium-translocating pyrophosphatase
309	206	LLHKPE_03318	295,55	50	50	851000000	17	17	33	Oxidation (M)	51038	DUF945 domain-containing protein
359	1635	AIFLKA_01821	295,45	51	51	288000000	19	11	29	Deamidation (NQ); Oxidation (M)	58198	Glucans biosynthesis protein G
296	380	BDJIJG_02287	295,28	36	36	1800000	19	1	33	Carbamidomethylation; Oxidation (M)	73584	propionyl-CoA carboxylase
404	708	AIFLKA_01365	294,94	21	21	99300000	19	9	26	Carbamidomethylation	169718	Glutamate synthase (NADPH/NADH) large chain/glutamate synthase (Ferredoxin)
402	394	LLHKPE_02049	294,84	65	65	214000000	15	8	27	Carbamidomethylation; Oxidation (M)	31908	F0F1 ATP synthase subunit gamma
325	131	LLHKPE_02419	294,77	53	53	605000000	18	18	32	Deamidation (NQ); Oxidation (M)	71327	Bacterial virulence factor lipase N-terminal domain-containing protein
377	4725	AIFLKA_02153	294,25	52	52	206000000	14	10	29	Carbamidomethylation; Deamidation (NQ)	49080	Alpha-amylase
350	266	JABIIP_02333	293,8	51	51	80000000	17	5	30	Carbamidomethylation; Deamidation (NQ)	44330	pyrophosphate--fructose-6-phosphate 1-phosphotransferase
289	222	LLHKPE_01166	292,5	72	72	402000000	18	10	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41417	Extracellular solute-binding protein  family 7
282	81	LLHKPE_01698	291,71	22	22	201000000	22	12	34	Carbamidomethylation	169102	glutamate synthase large subunit
240	926	AIFLKA_00958	291,43	72	72	292000000	16	5	38	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	32919	cysteine synthase A
390	71985	AIFLKA_01623	291,43	55	55	393000000	15	15	28	Carbamidomethylation; Deamidation (NQ)	74425	hypothetical protein
225	223	JABIIP_02059	290,72	58	58	126000000	20	10	39	Carbamidomethylation; Oxidation (M)	39481	proton-translocating NAD(P)(+) transhydrogenase
215	128	LLHKPE_02222	290,29	54	54	366000000	14	11	41	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	43278	beta-ketoacyl-ACP synthase I
134	463	BDJIJG_00697	290,19	53	53	71800000	18	7	54	Deamidation (NQ); Oxidation (M)	58118	chaperonin GroEL
237	638	LLHKPE_03787	290,1	65	65	3630000000	12	12	38	Oxidation (M)	22098	DUF5666 domain-containing protein
250	1336	JABIIP_01757	289,99	75	75	267000000	11	5	37	Deamidation (NQ); Oxidation (M)	16077	Phasin
150	445	LLHKPE_03384	289,9	60	60	1720000000	13	11	51	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	30041	Extracellular solute-binding protein family 3
206	723	LLHKPE_03457	289,71	84	84	1200000000	12	4	42	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	21610	Putative peroxiredoxin (Thioredoxin reductase)
300	387	DHPIBI_01989	289,43	45	45	35900000	14	1	33	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	48627	malate synthase A
233	236	JABIIP_01433	288,87	45	45	37300000	16	4	38	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	54641	Glycosyl hydrolase family 57
376	211	ODMPFI_03327	288,39	45	45	442000000	17	15	29		55629	4-alpha-glucanotransferase
376	212	LLHKPE_01015	288,39	45	45	442000000	17	15	29		55629	4-alpha-glucanotransferase
287	64	JABIIP_02532	288,12	40	40	344000000	16	11	34	Deamidation (NQ); Oxidation (M)	74683	Catalase
185	109	LGNCKJ_00120	287,87	31	31	7310000	18	1	44	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	70236	propionate--CoA ligase
374	547	AIFLKA_00588	287,82	28	28	553000	15	1	29	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	70054	K(+)-insensitive pyrophosphate-energized proton pump
286	482	AIFLKA_00146	287,8	40	40	45600000	18	2	34	Oxidation (M)	65763	30S ribosomal protein S1
457	473	AIFLKA_02692	287,55	54	54	15800000	17	3	24	Oxidation (M)	45493	bifunctional O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase
89	834	LLHKPE_01483	287,31	68	68	1990000000	12	3	66	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	20290	Cache type 2 domain protein
499	3473	AIFLKA_00765	286,44	44	44	318000000	14	12	22	Carbamidomethylation; Deamidation (NQ)	45483	OmpA-like domain-containing protein
414	334	LLHKPE_00526	286,29	39	39	249000000	11	8	26	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	48989	Alpha amylase family protein
312	1382	AIFLKA_00874	286,08	55	55	182000000	16	8	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	56089	type VI secretion system contractile sheath large subunit
348	300	LLHKPE_01900	286,03	52	52	224000000	16	12	30	Carbamidomethylation	47173	Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB
403	290	JABIIP_02734	286	20	20	10700000	22	4	26		155639	DNA-directed RNA polymerase subunit beta
209	184	JABIIP_02735	285,9	27	27	17900000	30	4	41	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	158482	DNA-directed RNA polymerase subunit beta'
292	615	JABIIP_00742	285,88	71	71	145000000	16	8	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	32909	cysteine synthase A
280	5981	AIFLKA_02245	285,84	56	56	447000000	16	16	36	Deamidation (NQ); Oxidation (M)	22277	DUF5666 domain-containing protein
391	180	JABIIP_01760	285,72	27	27	25900000	17	3	27	Oxidation (M)	73701	Biotin carboxylase
273	349	JABIIP_00589	284,5	39	39	39700000	14	1	35	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	40055	Leucine transporter subunit periplasmic-binding component of ABC superfamily
375	1426	AIFLKA_00631	284,34	65	65	565000000	15	8	29	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26436	Triosephosphate isomerase
317	582	BDJIJG_03529	284,19	46	46	3170000	14	3	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	54837	Glycosyl hydrolase family 57
379	2130	AIFLKA_00029	284,05	65	65	209000000	16	9	29	Carbamidomethylation; Oxidation (M)	42990	ABC transporter substrate-binding protein
78	906	BDJIJG_02744	283,99	51	51	67000000	13	5	68	Deamidation (NQ); Oxidation (M)	38498	class II fructose-bisphosphate aldolase
475	765	LLHKPE_00636	283,84	57	57	106000000	16	10	23	Carbamidomethylation	47048	adenylosuccinate synthase
468	94	LLHKPE_00525	283,77	43	43	84900000	16	12	23	Carbamidomethylation; Deamidation (NQ)	56341	glycogen synthase GlgA
357	163	LLHKPE_00776	283,64	24	24	841000000	13	13	29	Carbamidomethylation; Deamidation (NQ)	71228	DUF4214 domain-containing protein
271	1442	AIFLKA_02198	283,53	33	33	354000000	14	9	35	Carbamidomethylation; Oxidation (M)	61106	Acetate/butyrate--CoA ligase AAE7  peroxisomal
328	76	LLHKPE_02106	283,46	29	29	231000000	24	24	31	Deamidation (NQ)	143996	XrtA/PEP-CTERM system TPR-repeat protein PrsT
125	1107	BDJIJG_00176	283,35	49	49	39700000	12	2	55	Carbamidomethylation; Oxidation (M)	29754	succinate--CoA ligase subunit alpha
378	216	FCFFJI_01922	283,35	50	50	590000000	12	12	29	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35165	malate dehydrogenase
361	68	LLHKPE_01859	283,28	36	36	277000000	18	14	29	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	83791	NADH-quinone oxidoreductase subunit NuoG
525	1869	AIFLKA_01039	283,16	46	46	225000000	15	10	21	Carbamidomethylation	32033	hypothetical protein
277	344	LLHKPE_01583	283,13	75	75	873000000	15	7	35	Carbamidomethylation; Oxidation (M)	32646	cysteine synthase A
371	964	AIFLKA_03061	282,98	50	50	218000000	14	6	29	Carbamidomethylation; Deamidation (NQ)	41762	3-phosphoglycerate dehydrogenase
257	175	LLHKPE_02740	282,89	46	46	199000000	19	19	36	Deamidation (NQ); Oxidation (M)	67354	Sialidase domain-containing protein
454	659	LLHKPE_01868	282,8	54	54	681000000	14	12	24	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26112	triose-phosphate isomerase
235	352	BDJIJG_02286	282,57	35	35	15600000	15	3	38	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	56289	Methylmalonyl-CoA carboxyltransferase
123	471	BDJIJG_03260	282,37	64	64	546000000	17	9	55	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	42475	Thiolase family protein
190	294	JABIIP_00654	281,98	34	34	39400000	18	4	43	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	63223	crotonyl-CoA carboxylase/reductase
473	196	LLHKPE_03360	281,42	39	39	106000000	15	10	23	Carbamidomethylation; Deamidation (NQ)	63953	dihydrolipoyl dehydrogenase
469	33	FCFFJI_00620	281,18	28	28	7960000	14	2	23	Carbamidomethylation; Oxidation (M)	59424	malate synthase A
254	219	LLHKPE_02123	281,15	44	44	156000000	17	9	36	Deamidation (NQ)	62135	Hydrogenase-2 large chain
418	904	AIFLKA_00640	281,01	58	58	265000000	15	6	26	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	46758	NADH-quinone oxidoreductase subunit NuoF
332	164	LLHKPE_00672	280,68	39	39	362000000	17	10	31	Carbamidomethylation	64162	Putative acyl-CoA dehydrogenase
453	1429	LLHKPE_00666	280,49	84	84	705000000	8	8	24	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	16507	thioredoxin-dependent peroxiredoxin
301	933	BDJIJG_01932	280,14	43	43	60500000	14	6	33	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	55566	Aldehyde dehydrogenase family protein
180	320	LGNCKJ_01170	280,13	46	46	662000	15	1	45	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41517	Extracellular ligand-binding receptor
154	1329	LLHKPE_00385	279,98	55	55	1270000000	10	10	50	Carbamidomethylation; Deamidation (NQ)	17826	Putative cache sensor protein
399	1200	BDJIJG_00172	279,66	72	72	1510000	11	1	27	Carbamidomethylation; Oxidation (M)	16997	VOC domain-containing protein
367	288	LLHKPE_03363	279,3	56	56	379000000	21	14	29	Deamidation (NQ)	58647	Glucan biosynthesis protein  periplasmic
315	105	LLHKPE_01304	279,27	51	51	187000000	21	14	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	60237	Electron transfer flavoprotein-ubiquinone oxidoreductase
586	386	LLHKPE_02244	279,05	42	42	48700000	14	5	19	Deamidation (NQ)	47358	urea ABC transporter substrate-binding protein
389	1714	AIFLKA_01842	278,86	59	59	239000000	14	6	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	29522	Transporter substrate-binding domain-containing protein
169	601	DHPIBI_01951	277,98	52	52	33800000	12	2	47	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26593	Acetoacetyl-CoA reductase
426	377	JABIIP_00209	277,98	36	36	8340000	15	2	25	Oxidation (M)	61795	30S ribosomal protein S1
167	607	BDJIJG_02245	277,78	30	30	3290000	19	2	47	Deamidation (NQ); Oxidation (M)	89755	1 4-alpha-glucan branching protein GlgB
168	205	JABIIP_02593	277,63	51	51	107000000	18	11	47	Deamidation (NQ); Oxidation (M)	46020	Glucose-1-phosphate adenylyltransferase
356	156	LLHKPE_00744	277,62	46	46	480000000	15	14	29	Deamidation (NQ); Oxidation (M)	53713	PANL5
318	2020	AIFLKA_00592	277,07	81	81	607000000	13	7	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	28705	RES domain-containing protein
320	820	BDJIJG_00153	277,02	36	36	18100000	15	4	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	63345	crotonyl-CoA carboxylase/reductase
411	1254	BDJIJG_01434	276,58	40	40	2730000	12	2	26	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	39870	Branched-chain amino acid ABC transporter substrate-binding protein
517	388	JABIIP_01562	275,92	50	50	55300000	14	1	22	Oxidation (M)	45350	bifunctional O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase
331	637	JABIIP_03114	274,94	41	41	92800000	20	9	31	Carbamidomethylation; Deamidation (NQ)	80990	Alpha amylase catalytic region
533	537	BDJIJG_03476	274,42	54	54	8840000	13	1	21	Carbamidomethylation; Deamidation (NQ)	39427	isocitrate lyase
529	374	LLHKPE_01237	274,4	46	46	172000000	12	6	21	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	45418	Serine hydroxymethyltransferase
433	292	LLHKPE_00523	274,33	60	60	507000000	12	12	25	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	45166	Glycoside hydrolase family 57
322	342	LLHKPE_03500	274,26	40	40	153000000	15	12	32	Carbamidomethylation; Deamidation (NQ)	84705	Putative enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase
260	1293	AIFLKA_00544	274,1	38	38	162000000	17	8	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	64331	acetolactate synthase 3 large subunit
298	150	LLHKPE_01560	273,97	48	48	341000000	21	14	33	Carbamidomethylation; Deamidation (NQ)	61431	30S ribosomal protein S1
56	233	LGNCKJ_01047	273,73	38	38	1910000	16	1	76	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35626	type I glyceraldehyde-3-phosphate dehydrogenase
302	242	LLHKPE_01862	273,71	48	48	159000000	16	8	33	Carbamidomethylation; Oxidation (M)	48070	NADH-quinone oxidoreductase subunit D
205	496	LLHKPE_00347	273,65	48	48	218000000	18	11	42	Carbamidomethylation; Deamidation (NQ)	37299	Phosphate ABC transporter substrate-binding protein  PhoT family
264	2670	DHPIBI_00281	273,65	55	55	11400000	10	2	36	Deamidation (NQ); Oxidation (M)	16862	Phasin
456	2653	AIFLKA_02756	273,25	35	35	113000000	17	10	24	Carbamidomethylation; Deamidation (NQ)	75687	Transketolase
570	1251	DHPIBI_03033	273,17	80	80	1020000	10	1	20	Deamidation (NQ); Oxidation (M)	16893	VOC domain-containing protein
446	774	BDJIJG_00148	273,14	38	38	17500000	16	3	24	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	62307	acyl-CoA dehydrogenase family protein
118	1076	BDJIJG_01360	272,89	44	44	161000000	10	4	57	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35053	malate dehydrogenase
291	444	LLHKPE_01050	272,83	66	66	298000000	16	11	34	Deamidation (NQ); Oxidation (M)	36254	Dihydroorotate dehydrogenase catalytic domain-containing protein
283	116	LLHKPE_00517	272,71	19	19	28300000	24	5	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	163484	DNA-directed RNA polymerase subunit beta'
388	1179	AIFLKA_03062	272,49	52	52	98200000	16	2	28	Deamidation (NQ); Oxidation (M)	37818	3-phosphoserine/phosphohydroxythreonine transaminase
297	362	BDJIJG_00441	272,49	34	34	500000	17	1	33	Deamidation (NQ); Oxidation (M)	69309	molecular chaperone DnaK
578	430	LLHKPE_01699	272,41	38	38	19200000	13	3	19	Carbamidomethylation	52711	Glutamate synthase  beta subunit
471	263	LLHKPE_02052	271,62	30	30	194000000	11	8	23	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	60759	Putative AMP-dependent synthetase and ligase
424	115	LLHKPE_00838	271,39	21	21	50800000	18	10	25	Carbamidomethylation	163729	glutamate synthase large subunit
437	456	LLHKPE_03547	271,35	47	47	240000000	14	8	25	Carbamidomethylation; Deamidation (NQ)	42335	Aminotransferase
217	1036	BDJIJG_00908	271,3	54	54	168000000	15	9	41	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	45585	phosphopyruvate hydratase
178	2466	AIFLKA_03150	271,06	75	75	1120000000	13	11	46	Deamidation (NQ); Oxidation (M)	18160	Lipopolysaccharide transport periplasmic protein LptA
365	49	LLHKPE_03153	270,97	46	46	162000000	18	11	29	Carbamidomethylation; Deamidation (NQ)	67246	Putative carboxylase
527	1410	AIFLKA_01013	270,69	37	37	64100000	14	7	21	Carbamidomethylation; Oxidation (M)	65921	dihydroxy-acid dehydratase
