Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 3	Area Sample 3	#Peptides	#Unique	#Spec Sample 3	PTM	Avg. Mass	Description
253	334	LLHKPE_00526	302,02	46	46	5,4E+08	14	11	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	48989	Alpha amylase family protein
681	1383	LLHKPE_00251	221,58	48	48	5,4E+08	7	6	16		20461	Tellurium resistance protein
327	645	LLHKPE_00072	267,71	39	39	5,4E+08	10	7	28	Carbamidomethylation; Deamidation (NQ)	32341	translation elongation factor Ts
320	512	FCFFJI_02004	255,47	43	43	5,3E+08	13	13	28	Oxidation (M)	32597	DUF2950 domain-containing protein
129	38	FCFFJI_00407	326,73	56	56	5,3E+08	27	18	47	Carbamidomethylation; Oxidation (M)	55277	F0F1 ATP synthase subunit alpha
850	2144	LLHKPE_03257	224,01	48	48	5,3E+08	6	5	13	Oxidation (M)	16587	Putative Cytochrome c class II
150	71	LLHKPE_00354	340,46	46	46	5,2E+08	23	14	44	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	75316	polyribonucleotide nucleotidyltransferase
175	186	LLHKPE_00369	322,02	45	45	5,2E+08	20	12	40	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	64052	biosynthetic-type acetolactate synthase large subunit
145	68	LLHKPE_01859	327,06	44	44	5,2E+08	24	20	45	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	83791	NADH-quinone oxidoreductase subunit NuoG
454	415	FCFFJI_01679	273,51	65	65	5,2E+08	11	11	22	Carbamidomethylation; Deamidation (NQ)	28837	Peptidoglycan-binding protein
664	1619	HAPDOO_01770	199,54	13	13	5,1E+08	6	5	16	Deamidation (NQ); Oxidation (M)	48853	citrate synthase
174	142	LLHKPE_03372	327,34	50	50	5,1E+08	16	7	40	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	50955	dihydrolipoyl dehydrogenase
2250	5325	FCFFJI_00610	148,86	54	54	5,1E+08	2	2	3	Deamidation (NQ)	7264	Cold-shock protein
146	72	LLHKPE_03358	349,75	40	40	5,1E+08	31	29	44	Carbamidomethylation	99144	pyruvate dehydrogenase (acetyl-transferring)  homodimeric type
168	149	FCFFJI_01298	325,86	43	43	5,0E+08	21	20	41	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	65075	fumarate reductase (quinol) flavoprotein subunit
694	1705	LLHKPE_03834	234,44	33	33	5,0E+08	7	7	17	Deamidation (NQ); Oxidation (M)	27956	Cytochrome c1
169	103	FCFFJI_01043	353,92	54	54	5,0E+08	24	23	41	Carbamidomethylation; Oxidation (M)	65613	Aldehyde ferredoxin oxidoreductase family protein
167	125	FCFFJI_02082	332,55	45	45	5,0E+08	22	22	42	Carbamidomethylation	119042	VWFA domain-containing protein
426	386	LLHKPE_02244	276,77	50	50	5,0E+08	14	14	23	Deamidation (NQ); Oxidation (M)	47358	urea ABC transporter substrate-binding protein
226	156	LLHKPE_00744	287,99	47	47	4,9E+08	16	15	36	Deamidation (NQ); Oxidation (M)	53713	PANL5
566	988	FCFFJI_02693	239,9	53	53	4,9E+08	8	8	19	Deamidation (NQ); Oxidation (M)	17512	30S ribosomal protein S7
607	898	HAPDOO_00532	238,4	35	35	4,9E+08	7	7	18	Deamidation (NQ); Oxidation (M)	41916	Outer membrane porin protein 32
153	66	FCFFJI_01152	316,81	37	37	4,9E+08	22	22	43	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	82345	NADP-dependent isocitrate dehydrogenase
222	178	FCFFJI_01337	302,11	53	53	4,8E+08	18	13	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41970	methionine adenosyltransferase
157	44	LLHKPE_00985	340,55	48	48	4,8E+08	23	14	43	Carbamidomethylation; Deamidation (NQ)	74194	elongation factor G
157	45	ODMPFI_03298	340,55	48	48	4,8E+08	23	14	43	Carbamidomethylation; Deamidation (NQ)	74194	elongation factor G
311	357	FCFFJI_00064	274,3	42	42	4,8E+08	15	15	29	Oxidation (M)	48876	trigger factor
117	51	LLHKPE_00708	330,41	64	64	4,8E+08	26	13	49	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	73049	Putative ethylmalonyl-CoA mutase
971	7827	LLHKPE_01556	135,65	11	11	4,8E+08	2	2	11	Deamidation (NQ)	14915	hypothetical protein
281	255	AIFLKA_01994	257,33	39	39	4,8E+08	15	2	31	Deamidation (NQ); Oxidation (M)	46130	Glucose-1-phosphate adenylyltransferase
634	1385	LLHKPE_00941	194,32	53	53	4,8E+08	5	5	17	Deamidation (NQ); Oxidation (M)	13777	Cytochrome C Planctomycete-type domain-containing protein
740	2143	LLHKPE_03186	214,78	70	70	4,8E+08	6	6	15	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	15546	Putative Signal transduction protein containing cAMP-binding and CBS domains
691	736	LLHKPE_03217	256,55	31	31	4,7E+08	8	8	16	Deamidation (NQ)	42698	Putative Efflux pump periplasmic linker BepD
406	502	FCFFJI_01381	265,81	40	40	4,7E+08	11	11	24	Deamidation (NQ)	38019	LysM peptidoglycan-binding domain-containing protein
867	2463	LLHKPE_01041	190,67	61	61	4,7E+08	5	4	13		11767	hypothetical protein
93	120	FCFFJI_01465	361,5	55	55	4,7E+08	25	22	55	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	69251	molecular chaperone DnaK
170	348	LLHKPE_00371	274,25	63	63	4,7E+08	14	4	41	Deamidation (NQ); Oxidation (M)	36296	ketol-acid reductoisomerase
1228	1764	LLHKPE_00657	129,84	6	6	4,7E+08	4	3	9	Carbamidomethylation; Deamidation (NQ)	98706	leucine--tRNA ligase
279	1535	FCFFJI_02284	274,61	64	64	4,6E+08	12	11	31	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	23501	adenylate kinase
465	1396	LLHKPE_00733	266,77	79	79	4,6E+08	8	8	22	Deamidation (NQ); Oxidation (M)	16941	CBS domain-containing protein
463	456	LLHKPE_03547	252,68	50	50	4,6E+08	14	9	22	Carbamidomethylation	42335	Aminotransferase
188	101	FCFFJI_00648	328,97	39	39	4,6E+08	21	21	39	Carbamidomethylation; Deamidation (NQ)	62460	biosynthetic-type acetolactate synthase large subunit
1112	1701	LLHKPE_03822	208,2	42	42	4,6E+08	5	5	10	Deamidation (NQ); Oxidation (M)	20636	Cytochrome c4
70	192	LLHKPE_02829	328,43	48	48	4,5E+08	18	8	61	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	52245	glutamate--ammonia ligase
395	107	FCFFJI_02473	279,78	42	42	4,4E+08	16	15	24	Carbamidomethylation; Deamidation (NQ)	82631	NADP-dependent malic enzyme
680	949	LLHKPE_00415	221,1	65	65	4,4E+08	7	7	16	Carbamidomethylation	19258	Putative UspA domain-containing protein
445	1339	FCFFJI_01443	209,8	99	99	4,4E+08	8	6	23	Deamidation (NQ); Oxidation (M)	8893	RNA chaperone Hfq
349	279	LLHKPE_01860	252,54	45	45	4,4E+08	13	9	27	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	46465	NADH-quinone oxidoreductase subunit NuoF
309	211	ODMPFI_03327	294,42	51	51	4,4E+08	19	17	29	Deamidation (NQ)	55629	4-alpha-glucanotransferase
309	212	LLHKPE_01015	294,42	51	51	4,4E+08	19	17	29	Deamidation (NQ)	55629	4-alpha-glucanotransferase
172	145	FCFFJI_01151	303,09	64	64	4,4E+08	21	17	41	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	45119	NADP-dependent isocitrate dehydrogenase
455	425	LLHKPE_03898	242,93	59	59	4,3E+08	13	13	22	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	29631	enoyl-ACP reductase FabI
397	448	FCFFJI_01841	289,41	81	81	4,3E+08	15	15	24	Carbamidomethylation	34460	Nucleotide sugar epimerase
206	245	FCFFJI_00559	274,78	54	54	4,3E+08	20	16	38	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	47559	NADH-quinone oxidoreductase subunit D
571	626	LLHKPE_00607	279,09	61	61	4,3E+08	12	12	19	Deamidation (NQ)	33440	hypothetical protein
53	75	LLHKPE_01886	357,05	39	39	4,3E+08	43	37	68	Deamidation (NQ); Oxidation (M)	188902	Alpha-2-macroglobulin
301	876	LLHKPE_00472	307,87	89	89	4,2E+08	12	5	30	Carbamidomethylation; Oxidation (M)	16929	VOC domain-containing protein
548	453	FCFFJI_01289	288,41	39	39	4,2E+08	12	12	19	Deamidation (NQ)	48939	Flagellin
714	1572	HNMFNB_02717	205,48	12	12	4,2E+08	9	5	15		57882	chaperonin GroEL
280	202	LLHKPE_00781	311,4	30	30	4,2E+08	16	16	31	Deamidation (NQ); Oxidation (M)	71381	DUF4214 domain-containing protein
682	1614	FCFFJI_00898	232,17	53	53	4,2E+08	7	7	16	Oxidation (M)	16438	Phage tail protein
501	947	LLHKPE_01031	244,74	83	83	4,2E+08	8	8	21	Carbamidomethylation; Deamidation (NQ)	22438	Nitroreductase
220	42	FCFFJI_00291	311,66	52	52	4,1E+08	23	23	36	Carbamidomethylation; Deamidation (NQ)	57822	polyphosphate:AMP phosphotransferase
897	1077	FCFFJI_02629	204,06	56	56	4,1E+08	6	6	12	Carbamidomethylation	17156	50S ribosomal protein L10
1103	1567	FCFFJI_01986	197,78	39	39	4,1E+08	6	6	10	Oxidation (M)	15592	50S ribosomal protein L9
398	745	LLHKPE_03320	251,85	48	48	4,1E+08	10	8	24	Carbamidomethylation; Deamidation (NQ)	34250	branched-chain amino acid transaminase
485	177	FCFFJI_01406	285,05	48	48	4,1E+08	13	13	21	Carbamidomethylation	38587	DUF4412 domain-containing protein
1711	6436	LLHKPE_03773	100,71	21	21	4,0E+08	1	1	6	Deamidation (NQ); Oxidation (M)	8387	Lipoprotein
410	778	LLHKPE_01604	266,11	43	43	4,0E+08	13	7	24	Carbamidomethylation; Oxidation (M)	28174	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
228	222	LLHKPE_01166	289,83	59	59	4,0E+08	15	9	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41417	Extracellular solute-binding protein  family 7
584	928	LLHKPE_00884	242,05	52	52	4,0E+08	7	5	18	Oxidation (M)	20519	adenylate kinase
155	33	FCFFJI_00620	327,65	62	62	4,0E+08	24	12	43	Carbamidomethylation; Oxidation (M)	59424	malate synthase A
78	422	JABIIP_00346	292,41	49	49	4,0E+08	13	7	59	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35200	malate dehydrogenase
1304	1697	FCFFJI_02486	220,91	35	35	4,0E+08	6	6	8	Carbamidomethylation; Deamidation (NQ)	22435	Prepilin-type N-terminal cleavage/methylation domain-containing protein
633	551	FCFFJI_00420	267,74	40	40	3,9E+08	9	9	17	Carbamidomethylation; Oxidation (M)	40310	ABC transporter substrate-binding protein
114	47	FCFFJI_01351	321,8	41	41	3,9E+08	31	28	49	Carbamidomethylation; Deamidation (NQ)	100840	pyruvate dehydrogenase (acetyl-transferring)  homodimeric type
489	383	FCFFJI_00189	246,7	51	51	3,9E+08	12	12	21	Carbamidomethylation; Oxidation (M)	33089	Lipoprotein
693	1139	LLHKPE_00513	238,35	48	48	3,9E+08	9	8	16	Carbamidomethylation; Oxidation (M)	19341	50S ribosomal protein L10
550	553	LLHKPE_00267	264,24	47	47	3,9E+08	10	10	19	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35908	Putative Uncharacterized zinc-type alcohol dehydrogenase-like protein YogA
496	682	LLHKPE_00671	279,79	66	66	3,8E+08	11	7	21	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	32042	Electron transfer flavoprotein alpha-subunit
505	1610	LLHKPE_00238	236,73	58	58	3,8E+08	9	9	21	Deamidation (NQ)	26779	CBM20 domain-containing protein
1222	1820	LLHKPE_01773	206,77	35	35	3,8E+08	5	5	9		20749	Putative lipoprotein
654	707	FCFFJI_01917	231,81	58	58	3,8E+08	11	11	17	Carbamidomethylation; Deamidation (NQ)	26877	Succinate dehydrogenase iron-sulfur subunit
298	831	LLHKPE_00027	290,74	43	43	3,7E+08	17	17	30		77884	LysM domain-containing protein
355	889	LLHKPE_03371	265,91	34	34	3,7E+08	11	7	26	Deamidation (NQ); Oxidation (M)	44223	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
184	58	FCFFJI_00814	331,59	47	47	3,7E+08	27	27	39	Carbamidomethylation; Deamidation (NQ)	81170	DUF3141 domain-containing protein
473	1094	LLHKPE_00765	232,79	68	68	3,7E+08	8	8	22	Deamidation (NQ); Oxidation (M)	15547	DUF1134 domain-containing protein
125	24	LLHKPE_01515	333,97	61	61	3,7E+08	22	8	47	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	56077	Methylmalonyl-CoA carboxyltransferase
306	312	LLHKPE_02473	263,39	45	45	3,7E+08	14	11	29	Carbamidomethylation; Deamidation (NQ)	40363	DNA polymerase III subunit beta
644	910	LLHKPE_00846	238,15	45	45	3,7E+08	8	7	17	Deamidation (NQ)	30423	cytochrome c oxidase subunit II
1726	5319	LLHKPE_03059	159,48	32	32	3,6E+08	3	3	6	Oxidation (M)	9392	DNA-binding protein HU-beta  NS1 (HU-1)  plays a role in DNA replication and in rpo translation
1000	1341	FCFFJI_00270	221,4	46	46	3,6E+08	5	5	11	Carbamidomethylation; Oxidation (M)	21949	50S ribosomal protein L25/general stress protein Ctc
471	497	JABIIP_00173	247,41	37	37	3,6E+08	8	8	22	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	40617	Porin domain-containing protein
194	166	FCFFJI_00874	279,04	73	73	3,6E+08	18	17	39	Carbamidomethylation	38090	Malyl-CoA lyase
230	288	LLHKPE_03363	285,37	57	57	3,5E+08	21	14	36	Deamidation (NQ)	58647	Glucan biosynthesis protein  periplasmic
590	432	JABIIP_01203	226,85	64	64	3,5E+08	10	10	18		24105	DUF533 domain-containing protein
2170	5628	JABIIP_02788	89,3	8	8	3,5E+08	2	1	4		31278	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD
444	1109	LLHKPE_00370	235,76	56	56	3,4E+08	9	7	23	Deamidation (NQ); Oxidation (M)	18472	acetolactate synthase small subunit
702	727	JABIIP_00712	211,17	72	72	3,4E+08	9	7	16	Deamidation (NQ)	17170	Type VI secretion system tube protein Hcp
289	460	LLHKPE_03063	292,05	49	49	3,4E+08	18	18	30	Oxidation (M)	50189	trigger factor
552	522	LLHKPE_00762	269,76	32	32	3,4E+08	12	12	19	Oxidation (M)	59119	DUF1254 domain-containing protein
1237	1727	LLHKPE_03903	179,51	34	34	3,4E+08	4	4	9	Deamidation (NQ)	25639	Superoxide dismutase
1989	18222	FCFFJI_00716	109,47	14	14	3,4E+08	4	3	4		39011	phenylalanine--tRNA ligase subunit alpha
353	1336	JABIIP_01757	305,4	75	75	3,4E+08	11	5	27	Deamidation (NQ); Oxidation (M)	16077	Phasin
437	481	FCFFJI_02591	230,39	62	62	3,4E+08	9	9	23	Carbamidomethylation; Oxidation (M)	22995	Glutathione S-transferase
385	505	FCFFJI_02456	273,01	50	50	3,4E+08	11	11	25	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	31377	Caspase family protein
1013	2547	FCFFJI_01434	172,84	37	37	3,4E+08	3	2	11	Deamidation (NQ); Oxidation (M)	15524	nucleoside-diphosphate kinase
747	1125	LLHKPE_03836	217,32	54	54	3,3E+08	10	7	15	Carbamidomethylation; Deamidation (NQ)	21520	ubiquinol-cytochrome c reductase iron-sulfur subunit
538	719	LNJFLG_00040	222,56	29	29	3,3E+08	8	8	19	Carbamidomethylation; Deamidation (NQ)	59963	cell surface protein
401	381	FCFFJI_00304	272,85	52	52	3,3E+08	14	14	24	Carbamidomethylation; Deamidation (NQ)	38765	class II fructose-bisphosphate aldolase
402	716	LLHKPE_02890	280,75	41	41	3,3E+08	14	14	24	Carbamidomethylation	46908	alanine transaminase
572	649	LLHKPE_00091	276,92	51	51	3,2E+08	11	11	18	Carbamidomethylation; Deamidation (NQ)	41810	Response regulatory domain-containing protein
2056	5333	FCFFJI_00995	121,38	52	52	3,2E+08	3	3	4	Carbamidomethylation	9998	Metal-sensing transcriptional repressor
522	604	LLHKPE_03884	242,39	48	48	3,2E+08	12	12	20	Carbamidomethylation; Deamidation (NQ)	49889	phosphomannomutase
565	686	LLHKPE_02976	230,68	48	48	3,2E+08	10	7	19	Carbamidomethylation; Oxidation (M)	28616	enoyl-CoA hydratase
801	1153	FCFFJI_02066	236,7	65	65	3,2E+08	8	8	14	Carbamidomethylation; Deamidation (NQ)	22562	YbhB/YbcL family Raf kinase inhibitor-like protein
432	451	FCFFJI_02152	250,24	56	56	3,2E+08	13	11	23	Deamidation (NQ); Oxidation (M)	42679	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
912	1645	LLHKPE_00098	178,71	48	48	3,2E+08	7	5	12		14702	30S ribosomal protein S9
490	888	LLHKPE_03453	233,65	47	47	3,1E+08	10	6	21	Carbamidomethylation; Oxidation (M)	31978	Putative lyase/thioesterase
307	90	FCFFJI_01881	293,91	62	62	3,1E+08	18	18	29	Deamidation (NQ)	43634	Aminotransferase
269	246	LLHKPE_01027	313,59	52	52	3,1E+08	17	8	32	Oxidation (M)	45533	bifunctional O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase
424	301	LLHKPE_00740	260,34	39	39	3,1E+08	14	6	23	Carbamidomethylation; Oxidation (M)	55621	Acyl-CoA carboxylase subunit beta
543	599	FCFFJI_02619	233,34	32	32	3,0E+08	9	9	19	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	47058	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
381	329	FCFFJI_01489	294,58	65	65	3,0E+08	14	11	25	Carbamidomethylation; Deamidation (NQ)	40605	aspartate-semialdehyde dehydrogenase
219	135	LLHKPE_03692	307,44	43	43	3,0E+08	21	14	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	66014	dihydroxy-acid dehydratase
324	339	FCFFJI_01339	263,81	39	39	3,0E+08	15	10	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	51215	adenosylhomocysteinase
287	64	JABIIP_02532	295,81	43	43	3,0E+08	19	10	30	Carbamidomethylation; Oxidation (M)	74683	Catalase
494	1351	LLHKPE_03825	235,73	46	46	3,0E+08	7	7	21	Carbamidomethylation; Deamidation (NQ)	23828	Thiol:disulfide interchange protein
675	2057	FCFFJI_01925	196	53	53	3,0E+08	6	6	16	Oxidation (M)	15855	CBS domain-containing protein
1093	2853	JABIIP_01039	183,11	51	51	3,0E+08	5	5	10	Deamidation (NQ)	12389	hypothetical protein
267	254	LLHKPE_02691	291,7	50	50	3,0E+08	22	19	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	82275	NADP-dependent fused malic enzyme oxidoreductase phosphotransacetylase
208	105	LLHKPE_01304	306,72	50	50	3,0E+08	20	13	38	Carbamidomethylation	60237	Electron transfer flavoprotein-ubiquinone oxidoreductase
251	313	FCFFJI_02282	309,31	29	29	2,9E+08	14	10	34	Carbamidomethylation; Oxidation (M)	69620	sodium-translocating pyrophosphatase
1321	1695	LLHKPE_00095	167,65	20	20	2,9E+08	4	4	8	Deamidation (NQ)	38863	Porin domain-containing protein
687	934	LLHKPE_02418	240,05	81	81	2,9E+08	8	8	16	Carbamidomethylation; Oxidation (M)	20894	Putative protease
1359	2796	LLHKPE_02827	166,32	20	20	2,9E+08	3	3	8	Oxidation (M)	21961	Putative outer membrane protein
673	1352	FCFFJI_01578	169,08	70	70	2,9E+08	6	6	16	Oxidation (M)	16023	CBS domain-containing protein
130	67	FCFFJI_02627	336,59	34	34	2,8E+08	30	27	46	Carbamidomethylation; Oxidation (M)	157890	DNA-directed RNA polymerase subunit beta
302	49	LLHKPE_03153	293,29	51	51	2,8E+08	20	13	29	Carbamidomethylation; Oxidation (M)	67246	Putative carboxylase
321	98	FCFFJI_01989	304,49	56	56	2,8E+08	19	18	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	63230	Acyl-CoA dehydrogenase
215	394	LLHKPE_02049	290,84	62	62	2,8E+08	14	7	37	Carbamidomethylation; Oxidation (M)	31908	F0F1 ATP synthase subunit gamma
361	100	FCFFJI_00358	321,27	50	50	2,8E+08	18	12	26	Carbamidomethylation; Oxidation (M)	56255	putative propionyl-coa carboxylase beta subunit
205	496	LLHKPE_00347	297,61	55	55	2,8E+08	18	13	38	Carbamidomethylation; Deamidation (NQ)	37299	Phosphate ABC transporter substrate-binding protein  PhoT family
2160	5326	DHPIBI_03294	133,63	50	50	2,8E+08	2	1	4		7461	Cold-shock protein
2160	5338	JABIIP_01055	133,63	29	29	2,8E+08	2	1	4		13244	Cold shock transcription regulator protein
291	322	LLHKPE_02860	319	35	35	2,8E+08	16	10	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	75664	transketolase
620	440	LLHKPE_00230	233,5	38	38	2,8E+08	13	13	17	Carbamidomethylation	61713	Putative AMP-dependent synthetase and ligase
799	1360	FCFFJI_00674	206,38	49	49	2,8E+08	6	6	14	Oxidation (M)	23723	cytochrome-c oxidase  cbb3-type subunit II
472	1106	FCFFJI_02561	231,24	79	79	2,8E+08	10	10	22	Carbamidomethylation; Deamidation (NQ)	16913	VOC domain-containing protein
1241	2762	LLHKPE_03863	174,02	39	39	2,7E+08	3	3	9	Carbamidomethylation; Deamidation (NQ)	13665	Glyoxalase/bleomycin resistance protein/dioxygenase
380	138	FCFFJI_01878	291,32	27	27	2,7E+08	17	15	25	Carbamidomethylation	98670	Ribonuclease E
49	31	JABIIP_00347	348,27	64	64	2,7E+08	32	9	70	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	70412	propionate--CoA ligase
1238	1545	LLHKPE_00254	211,78	40	40	2,7E+08	6	6	9	Carbamidomethylation	16619	Tellurite resistance protein TerB
561	1088	FCFFJI_00885	259,82	71	71	2,7E+08	10	10	19	Oxidation (M)	23527	Protein-L-isoaspartate O-methyltransferase
403	259	LLHKPE_00830	266,28	49	49	2,7E+08	14	8	24	Carbamidomethylation; Deamidation (NQ)	41539	D-3-phosphoglycerate dehydrogenase
438	407	FCFFJI_02283	265,61	40	40	2,7E+08	11	11	23	Carbamidomethylation	45450	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
998	1337	FCFFJI_01676	216,48	47	47	2,6E+08	6	6	11		22240	XrtA/PEP-CTERM system exopolysaccharide export protein
263	837	JABIIP_01810	291,37	90	90	2,6E+08	13	6	33	Deamidation (NQ); Oxidation (M)	15640	peptidoglycan-binding protein LysM
368	404	LLHKPE_01728	270,76	56	56	2,6E+08	15	12	26	Carbamidomethylation; Deamidation (NQ)	42710	Acetate kinase
596	436	LLHKPE_03223	258,47	44	44	2,6E+08	10	10	18	Carbamidomethylation; Oxidation (M)	30183	DUF2092 domain-containing protein
640	1569	LLHKPE_01693	246,9	50	50	2,6E+08	10	9	17		40575	ABC-type branched-chain amino acid transport systems  periplasmic component
417	912	LLHKPE_03888	236,94	66	66	2,6E+08	11	11	24	Deamidation (NQ)	33387	Alcohol dehydrogenase zinc-binding domain protein
1235	1772	LLHKPE_00256	182,66	30	30	2,6E+08	5	3	9		21587	Tellurium resistance protein
741	595	LLHKPE_00521	245,82	47	47	2,6E+08	8	8	15	Carbamidomethylation; Deamidation (NQ)	36828	N-acetyl-gamma-glutamyl-phosphate reductase
370	374	LLHKPE_01237	279,22	69	69	2,6E+08	17	9	26	Carbamidomethylation; Deamidation (NQ)	45418	Serine hydroxymethyltransferase
568	1087	FCFFJI_00957	214,29	51	51	2,6E+08	5	5	19	Deamidation (NQ); Oxidation (M)	16987	protein-export chaperone SecB
57	95	JABIIP_01279	336,94	57	57	2,6E+08	25	9	67	Deamidation (NQ); Oxidation (M)	57720	chaperonin GroEL
731	1704	LLHKPE_03071	224,01	71	71	2,6E+08	9	8	15	Deamidation (NQ); Oxidation (M)	21774	Peptidyl-prolyl cis-trans isomerase
338	269	FCFFJI_01521	264,31	46	46	2,6E+08	15	15	27	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	45617	FCSD flavin-binding domain-containing protein
655	2139	LLHKPE_03871	219,58	49	49	2,6E+08	7	7	17	Oxidation (M)	20458	Secreted protein
331	48	FCFFJI_00519	273,75	41	41	2,5E+08	18	18	27	Carbamidomethylation; Deamidation (NQ)	83594	Ornithine decarboxylase
498	558	FCFFJI_02681	263,05	48	48	2,5E+08	11	11	21	Carbamidomethylation; Deamidation (NQ)	34165	branched-chain amino acid transaminase
