Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 4	Area Sample 4	#Peptides	#Unique	#Spec Sample 4	PTM	Avg. Mass	Description
213	313	FCFFJI_02282	287,53	28	28	400000000	15	10	37	Carbamidomethylation; Oxidation (M)	69620	sodium-translocating pyrophosphatase
167	186	LLHKPE_00369	287,35	43	43	528000000	19	9	42	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	64052	biosynthetic-type acetolactate synthase large subunit
379	165	FCFFJI_01110	287,14	34	34	237000000	19	19	26	Deamidation (NQ)	75350	Type IV pilus biogenesis and competence protein PilQ
256	57	LLHKPE_01301	286	41	41	527000000	20	16	34	Carbamidomethylation; Oxidation (M)	78256	Glycosyl hydrolase  family 57 (Modular protein)
266	344	LLHKPE_01583	285,35	73	73	919000000	15	7	34	Carbamidomethylation; Oxidation (M)	32646	cysteine synthase A
228	306	BDJIJG_00404	285,02	22	22	3230000	16	2	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	95320	Alpha-1 4 glucan phosphorylase
201	1131	FCFFJI_00133	284,96	43	43	923000000	13	13	39	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	31025	succinate--CoA ligase subunit alpha
175	262	FCFFJI_00224	284,79	56	56	886000000	16	13	41	Carbamidomethylation; Oxidation (M)	37259	polyphosphate kinase 2
166	403	DHPIBI_01197	284,52	28	28	26500000	17	2	42	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	67997	phosphoenolpyruvate carboxykinase (GTP)
335	460	LLHKPE_03063	284,22	44	44	372000000	16	16	28	Oxidation (M)	50189	trigger factor
72	109	LGNCKJ_00120	283,82	39	39	29600000	23	2	64	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	70236	propionate--CoA ligase
85	209	JABIIP_00299	283,76	77	77	794000000	19	11	58	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	42722	Acetyl-CoA C-acyltransferase
220	163	LLHKPE_00776	283,73	29	29	1150000000	16	16	37	Carbamidomethylation; Deamidation (NQ)	71228	DUF4214 domain-containing protein
186	324	LLHKPE_03131	282,65	62	62	684000000	17	7	40	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	42007	S-adenosylmethionine synthase
265	334	LLHKPE_00526	282,61	46	46	518000000	14	11	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	48989	Alpha amylase family protein
98	305	AIFLKA_02103	282,42	41	41	3150000	14	1	55	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	45529	phosphopyruvate hydratase
259	42	FCFFJI_00291	282,35	48	48	394000000	21	21	34	Carbamidomethylation; Deamidation (NQ)	57822	polyphosphate:AMP phosphotransferase
288	386	LLHKPE_02244	281,9	49	49	458000000	15	15	31	Deamidation (NQ); Oxidation (M)	47358	urea ABC transporter substrate-binding protein
182	219	LLHKPE_02123	281,81	46	46	275000000	17	12	41	Deamidation (NQ)	62135	Hydrogenase-2 large chain
233	300	LLHKPE_01900	281,77	59	59	661000000	19	19	36	Carbamidomethylation; Deamidation (NQ)	47173	Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB
218	138	FCFFJI_01878	281,7	31	31	303000000	20	17	37	Carbamidomethylation	98670	Ribonuclease E
254	580	DHPIBI_00274	281,56	25	25	11000000	13	1	34	Deamidation (NQ); Oxidation (M)	69499	molecular chaperone DnaK
368	194	JABIIP_02890	281,31	46	46	36100000	15	7	27	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	59321	alpha-D-glucose phosphate-specific phosphoglucomutase
248	145	FCFFJI_01151	281,07	50	50	428000000	16	13	35	Carbamidomethylation; Oxidation (M)	45119	NADP-dependent isocitrate dehydrogenase
40	834	LLHKPE_01483	280,67	68	68	3130000000	14	3	79	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	20290	Cache type 2 domain protein
210	198	JABIIP_02691	280,61	42	42	25200000	23	3	37	Carbamidomethylation	64656	isocitrate dehydrogenase (NADP(+))
236	49	LLHKPE_03153	280,25	57	57	471000000	23	23	36	Carbamidomethylation; Oxidation (M)	67246	Putative carboxylase
240	723	LLHKPE_03457	280,05	84	84	2960000000	12	6	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	21610	Putative peroxiredoxin (Thioredoxin reductase)
329	90	FCFFJI_01881	279,89	62	62	279000000	17	17	29	Deamidation (NQ)	43634	Aminotransferase
119	247	LGNCKJ_00150	279,76	42	42	49300000	17	2	49	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	62642	phosphoenolpyruvate carboxykinase (GTP)
165	755	FCFFJI_02291	279,75	78	78	1220000000	10	9	43	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	21405	Superoxide dismutase
287	1535	FCFFJI_02284	279,75	61	61	444000000	12	11	31	Deamidation (NQ); Oxidation (M)	23501	adenylate kinase
334	195	FCFFJI_01353	278,96	35	35	133000000	15	10	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	61582	dihydrolipoyl dehydrogenase
217	64	JABIIP_02532	278,82	41	41	251000000	21	9	37	Carbamidomethylation; Oxidation (M)	74683	Catalase
373	716	LLHKPE_02890	278,43	41	41	291000000	14	14	27	Carbamidomethylation	46908	alanine transaminase
315	450	JABIIP_01976	278,15	66	66	158000000	12	7	30	Carbamidomethylation; Oxidation (M)	29835	succinate--CoA ligase subunit alpha
554	281	LLHKPE_03055	278,14	33	33	164000000	15	15	19		70734	Periplasmic chaperone PpiD
275	394	LLHKPE_02049	277,86	65	65	306000000	15	7	33	Carbamidomethylation; Oxidation (M)	31908	F0F1 ATP synthase subunit gamma
230	169	JABIIP_00694	277,81	55	55	23800000	15	2	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41439	Extracellular ligand-binding receptor
230	170	ODMPFI_03271	277,81	55	55	23800000	15	2	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41439	Extracellular ligand-binding receptor
456	682	LLHKPE_00671	277,41	83	83	432000000	13	8	23	Carbamidomethylation; Oxidation (M)	32042	Electron transfer flavoprotein alpha-subunit
225	127	DHPIBI_01406	277,29	22	22	15400000	18	3	36	Carbamidomethylation; Oxidation (M)	130881	pyruvate:ferredoxin (flavodoxin) oxidoreductase
306	172	LLHKPE_03130	276,95	58	58	199000000	18	9	30	Carbamidomethylation; Deamidation (NQ)	52135	adenosylhomocysteinase
395	197	LLHKPE_02469	276,88	33	33	164000000	17	13	25	Deamidation (NQ)	73658	Bacteriohemerythrin
27	345	DHPIBI_02183	275,93	38	38	407000	19	1	91	Deamidation (NQ); Oxidation (M)	55181	Chaperonin GroEL
307	292	LLHKPE_00523	275,74	63	63	712000000	12	11	30	Carbamidomethylation; Deamidation (NQ)	45166	Glycoside hydrolase family 57
412	713	FCFFJI_01157	275,47	99	99	1660000000	12	12	25	Carbamidomethylation; Oxidation (M)	17410	thiol peroxidase
255	638	LLHKPE_03787	275,44	62	62	2710000000	11	11	34	Deamidation (NQ); Oxidation (M)	22098	DUF5666 domain-containing protein
86	1329	LLHKPE_00385	275,33	55	55	1950000000	11	11	58	Carbamidomethylation; Deamidation (NQ)	17826	Putative cache sensor protein
302	151	FCFFJI_02043	275,13	19	19	152000000	24	23	30	Carbamidomethylation; Deamidation (NQ)	199130	histidine kinase
324	106	JABIIP_02738	275,08	34	34	17600000	17	3	29	Carbamidomethylation	76774	elongation factor G
292	659	LLHKPE_01868	275,08	40	40	1230000000	12	10	31	Carbamidomethylation; Oxidation (M)	26112	triose-phosphate isomerase
263	48	FCFFJI_00519	274,75	49	49	241000000	22	22	34	Carbamidomethylation	83594	Ornithine decarboxylase
189	496	LLHKPE_00347	274,5	52	52	312000000	17	12	40	Carbamidomethylation; Deamidation (NQ)	37299	Phosphate ABC transporter substrate-binding protein  PhoT family
719	602	JABIIP_00669	274,2	38	38	544000000	11	11	16	Carbamidomethylation; Deamidation (NQ)	43113	DUF946 domain-containing protein
293	65	FCFFJI_00188	274,2	34	34	204000000	19	19	31	Carbamidomethylation; Deamidation (NQ)	95361	Cytochrome c
252	115	LLHKPE_00838	274,14	26	26	165000000	21	21	34	Carbamidomethylation; Deamidation (NQ)	163729	glutamate synthase large subunit
449	488	JABIIP_01308	273,53	54	54	819000000	12	12	23	Carbamidomethylation; Deamidation (NQ)	32269	hypothetical protein
323	58	FCFFJI_00814	273,49	40	40	320000000	22	18	29	Carbamidomethylation	81170	DUF3141 domain-containing protein
162	245	FCFFJI_00559	273,36	60	60	443000000	20	17	43	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	47559	NADH-quinone oxidoreductase subunit D
333	254	LLHKPE_02691	273,08	33	33	373000000	17	16	28	Carbamidomethylation; Deamidation (NQ)	82275	NADP-dependent fused malic enzyme oxidoreductase phosphotransacetylase
303	293	BDJIJG_01001	273,08	26	26	19000000	13	1	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	71395	acetate--CoA ligase
316	1429	LLHKPE_00666	272,73	85	85	1440000000	9	9	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	16507	thioredoxin-dependent peroxiredoxin
372	329	FCFFJI_01489	272,69	63	63	308000000	13	10	27	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	40605	aspartate-semialdehyde dehydrogenase
331	505	FCFFJI_02456	272,49	50	50	350000000	12	12	29	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	31377	Caspase family protein
229	242	LLHKPE_01862	272,41	54	54	495000000	17	14	36	Carbamidomethylation	48070	NADH-quinone oxidoreductase subunit D
231	164	LLHKPE_00672	272,38	40	40	517000000	20	14	36	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	64162	Putative acyl-CoA dehydrogenase
141	311	BDJIJG_01359	272,21	27	27	4670000	17	1	46	Carbamidomethylation; Deamidation (NQ)	70138	propionate--CoA ligase
281	365	FCFFJI_01488	271,91	25	25	329000000	17	17	32	Deamidation (NQ); Oxidation (M)	101135	LysM domain-containing protein
387	778	LLHKPE_01604	271,79	47	47	390000000	14	7	26	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	28174	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
347	871	LLHKPE_00994	271,63	73	73	1730000000	11	11	28	Deamidation (NQ); Oxidation (M)	20199	Tellurium resistance protein
347	733	ODMPFI_03306	271,63	56	56	1730000000	11	11	28	Deamidation (NQ); Oxidation (M)	26465	TerD domain-containing protein
313	416	LGNCKJ_01160	271,22	35	35	4070000	11	1	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	47545	isocitrate lyase
91	422	JABIIP_00346	271,15	49	49	428000000	12	6	56	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35200	malate dehydrogenase
355	123	FCFFJI_01451	271,12	30	30	165000000	19	19	27	Carbamidomethylation; Deamidation (NQ)	106454	adenosylcobalamin-dependent ribonucleoside-diphosphate reductase
286	166	FCFFJI_00874	271,11	61	61	323000000	15	14	31	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	38090	Malyl-CoA lyase
338	279	LLHKPE_01860	270,95	54	54	407000000	15	8	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	46465	NADH-quinone oxidoreductase subunit NuoF
511	415	FCFFJI_01679	270,92	74	74	485000000	12	12	21	Carbamidomethylation; Deamidation (NQ)	28837	Peptidoglycan-binding protein
419	139	FCFFJI_00545	270,46	21	21	126000000	17	12	24	Carbamidomethylation; Oxidation (M)	116986	carbamoyl-phosphate synthase large subunit
299	320	LGNCKJ_01170	269,73	56	56	19500000	15	3	31	Carbamidomethylation; Deamidation (NQ)	41517	Extracellular ligand-binding receptor
524	431	FCFFJI_01894	269,44	25	25	250000000	14	14	20	Deamidation (NQ); Oxidation (M)	84145	outer membrane protein assembly factor BamA
301	175	LLHKPE_02740	269,17	42	42	223000000	18	18	31	Deamidation (NQ); Oxidation (M)	67354	Sialidase domain-containing protein
367	374	LLHKPE_01237	269,08	67	67	227000000	16	10	27	Carbamidomethylation; Deamidation (NQ)	45418	Serine hydroxymethyltransferase
500	493	LLHKPE_00624	269,05	62	62	236000000	12	8	21	Carbamidomethylation; Deamidation (NQ)	31024	4-hydroxy-tetrahydrodipicolinate synthase
100	204	DHPIBI_03447	268,92	45	45	2950000000	15	10	54	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41535	elongation factor Tu
353	244	FCFFJI_01352	268,71	36	36	264000000	17	14	28	Deamidation (NQ)	55714	Acetyltransferase component of pyruvate dehydrogenase complex
551	462	LLHKPE_00614	268,23	39	39	796000000	12	12	19	Deamidation (NQ)	48486	Putative Long-chain fatty acid transport protein
235	620	LLHKPE_02170	268,06	45	45	122000000	17	9	36	Carbamidomethylation; Deamidation (NQ)	46164	NDMA-dependent methanol dehydrogenase
380	401	JABIIP_00581	267,43	23	23	17200000	13	2	26	Carbamidomethylation; Oxidation (M)	69685	sodium-translocating pyrophosphatase
318	629	FCFFJI_02493	266,93	80	80	1100000000	11	11	30	Deamidation (NQ); Oxidation (M)	19519	Phasin family protein
260	124	BDJIJG_02470	266,66	22	22	91600000	17	4	34	Carbamidomethylation	131082	pyruvate:ferredoxin (flavodoxin) oxidoreductase
385	294	JABIIP_00654	266,38	33	33	38300000	14	3	26	Carbamidomethylation; Deamidation (NQ)	63223	crotonyl-CoA carboxylase/reductase
426	831	LLHKPE_00027	265,82	37	37	371000000	15	15	24		77884	LysM domain-containing protein
440	263	LLHKPE_02052	265,66	42	42	219000000	14	11	23	Carbamidomethylation; Deamidation (NQ)	60759	Putative AMP-dependent synthetase and ligase
278	889	LLHKPE_03371	265,42	43	43	394000000	13	9	32	Deamidation (NQ); Oxidation (M)	44223	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
150	564	AIFLKA_00283	265,41	60	60	84200000	14	6	45	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26468	Acetoacetyl-CoA reductase
159	511	HAPDOO_02604	265,37	30	30	461000000	13	7	44	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	69319	propionate--CoA ligase
224	1346	FCFFJI_02026	265,26	77	77	1610000000	11	11	36	Deamidation (NQ); Oxidation (M)	16799	peptidoglycan-binding protein LysM
277	322	LLHKPE_02860	265,14	33	33	351000000	15	15	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	75664	transketolase
261	157	BDJIJG_01404	264,44	36	36	1090000	17	1	34	Carbamidomethylation; Oxidation (M)	55685	F0F1 ATP synthase subunit alpha
321	288	LLHKPE_03363	264,41	46	46	370000000	18	14	29	Deamidation (NQ)	58647	Glucan biosynthesis protein  periplasmic
194	156	LLHKPE_00744	264,31	47	47	491000000	16	14	39	Deamidation (NQ)	53713	PANL5
84	463	BDJIJG_00697	264,27	37	37	8880000	15	3	59	Deamidation (NQ); Oxidation (M)	58118	chaperonin GroEL
391	266	JABIIP_02333	264,27	47	47	91800000	16	5	26	Carbamidomethylation; Deamidation (NQ)	44330	pyrophosphate--fructose-6-phosphate 1-phosphotransferase
386	369	AIFLKA_01720	263,89	48	48	26400000	11	2	26	Deamidation (NQ); Oxidation (M)	36286	TRAP transporter substrate-binding protein
154	203	AIFLKA_01347	263,88	77	77	893000000	19	8	44	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	42323	Acetyl-CoA C-acyltransferase
418	1365	LLHKPE_03316	263,8	89	89	236000	11	1	25	Deamidation (NQ); Oxidation (M)	10467	Co-chaperonin GroES
199	601	DHPIBI_01951	263,75	45	45	13600000	11	1	39	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26593	Acetoacetyl-CoA reductase
309	211	ODMPFI_03327	263,3	45	45	372000000	18	17	30		55629	4-alpha-glucanotransferase
309	212	LLHKPE_01015	263,3	45	45	372000000	18	17	30		55629	4-alpha-glucanotransferase
537	478	LLHKPE_03359	262,83	40	40	159000000	14	12	20		57516	dihydrolipoyllysine-residue acetyltransferase
283	720	JABIIP_00070	261,93	89	89	8530000	13	2	32	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	17075	VOC domain-containing protein
358	404	LLHKPE_01728	261,86	60	60	266000000	14	12	27	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	42710	Acetate kinase
242	205	JABIIP_02593	261,61	45	45	33600000	14	6	35	Deamidation (NQ); Oxidation (M)	46020	Glucose-1-phosphate adenylyltransferase
268	83	AIFLKA_03327	261,45	21	21	3110000	17	2	33	Carbamidomethylation; Oxidation (M)	130793	pyruvate:ferredoxin (flavodoxin) oxidoreductase
244	347	LLHKPE_03187	261,42	43	43	95000000	18	9	35	Carbamidomethylation; Deamidation (NQ)	71875	molecular chaperone HtpG
558	177	FCFFJI_01406	260,49	45	45	396000000	12	12	19	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	38587	DUF4412 domain-containing protein
445	649	LLHKPE_00091	260,3	45	45	346000000	10	10	23	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41810	Response regulatory domain-containing protein
447	327	JABIIP_00652	260,25	31	31	4660000	13	1	23	Carbamidomethylation; Deamidation (NQ)	72826	Putative ethylmalonyl-CoA mutase
247	158	LGNCKJ_01785	260,14	38	38	793000	18	1	35	Carbamidomethylation; Oxidation (M)	55694	F0F1 ATP synthase subunit alpha
416	553	LLHKPE_00267	259,99	69	69	465000000	12	12	25	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35908	Putative Uncharacterized zinc-type alcohol dehydrogenase-like protein YogA
332	837	JABIIP_01810	259,93	82	82	252000000	12	5	29	Deamidation (NQ); Oxidation (M)	15640	peptidoglycan-binding protein LysM
214	730	AIFLKA_02184	259,79	28	28	272000	11	1	37	Deamidation (NQ); Oxidation (M)	51936	glutamate--ammonia ligase
245	449	LGNCKJ_02868	259,77	29	29	0	11	1	35	Deamidation (NQ); Oxidation (M)	52271	glutamate--ammonia ligase
140	908	AIFLKA_03443	259,77	45	45	683000000	10	2	46	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	29796	succinate--CoA ligase subunit alpha
582	855	FCFFJI_00408	259,58	85	85	587000000	10	10	19	Carbamidomethylation	18962	F0F1 ATP synthase subunit delta
433	1336	JABIIP_01757	259,53	75	75	339000000	11	5	24	Deamidation (NQ); Oxidation (M)	16077	Phasin
397	217	JABIIP_01761	259,37	36	36	49900000	13	4	25	Carbamidomethylation; Oxidation (M)	56206	Methylmalonyl-CoA carboxyltransferase
312	171	FCFFJI_02055	259,15	46	46	209000000	16	15	30	Carbamidomethylation	42161	PilT/PilU family type 4a pilus ATPase
172	642	LGNCKJ_00039	259	41	41	1510	12	1	42	Deamidation (NQ); Oxidation (M)	38567	class II fructose-bisphosphate aldolase
473	827	FCFFJI_02492	258,98	73	73	696000000	10	10	22	Deamidation (NQ); Oxidation (M)	18729	Phasin family protein
276	236	JABIIP_01433	258,48	48	48	13000000	15	3	33	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	54641	Glycosyl hydrolase family 57
602	299	LLHKPE_00367	257,39	34	34	89200000	12	10	18	Carbamidomethylation	62789	proline--tRNA ligase
451	632	FCFFJI_01901	257,17	49	49	361000000	13	13	23	Deamidation (NQ); Oxidation (M)	31143	translation elongation factor Ts
195	255	AIFLKA_01994	256,82	33	33	488000000	14	3	39	Deamidation (NQ); Oxidation (M)	46130	Glucose-1-phosphate adenylyltransferase
560	436	LLHKPE_03223	256,46	68	68	308000000	11	11	19	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	30183	DUF2092 domain-containing protein
269	518	LLHKPE_01831	256,35	35	35	129000000	19	8	33	Carbamidomethylation	98267	type VI secretion system ATPase TssH
406	526	LLHKPE_03151	256,25	33	33	177000000	17	17	25	Carbamidomethylation; Deamidation (NQ)	81763	6-phosphofructokinase
530	699	LLHKPE_02768	256,14	57	57	262000000	14	14	20	Carbamidomethylation; Oxidation (M)	38210	class I fructose-bisphosphate aldolase
429	259	LLHKPE_00830	255,77	49	49	306000000	14	8	24	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	41539	D-3-phosphoglycerate dehydrogenase
188	1107	BDJIJG_00176	255,66	36	36	3440000	9	1	40	Carbamidomethylation; Oxidation (M)	29754	succinate--CoA ligase subunit alpha
337	162	AIFLKA_01873	255,5	33	33	13700000	15	2	28	Carbamidomethylation; Oxidation (M)	55637	F0F1 ATP synthase subunit alpha
424	414	LGNCKJ_01420	255,4	44	44	6470000	12	1	24	Deamidation (NQ); Oxidation (M)	39553	Leucine transporter subunit periplasmic-binding component of ABC superfamily
700	402	LLHKPE_03386	255,34	56	56	147000000	13	9	16	Carbamidomethylation	43921	Acetylornithine aminotransferase
398	314	FCFFJI_02310	255,2	54	54	165000000	15	10	25	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	45832	argininosuccinate synthase
79	233	LGNCKJ_01047	255,18	58	58	2220000	17	1	60	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35626	type I glyceraldehyde-3-phosphate dehydrogenase
384	107	FCFFJI_02473	255,13	37	37	413000000	16	14	26	Carbamidomethylation; Deamidation (NQ)	82631	NADP-dependent malic enzyme
461	631	LLHKPE_02499	254,61	37	37	70200000	13	7	22		63300	hypothetical protein
727	542	LLHKPE_02299	254,59	43	43	254000000	13	13	16	Carbamidomethylation	38001	Patatin
264	1680	BDJIJG_01048	254,16	39	39	23300000	8	3	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26498	Acetoacetyl-CoA reductase
605	494	FCFFJI_01392	253,94	49	49	217000000	10	10	18	Carbamidomethylation	32880	Carbon-nitrogen hydrolase family protein
710	626	LLHKPE_00607	253,84	51	51	441000000	10	10	16	Deamidation (NQ)	33440	hypothetical protein
487	558	FCFFJI_02681	253,72	48	48	236000000	10	10	21	Carbamidomethylation; Deamidation (NQ)	34165	branched-chain amino acid transaminase
